,open,close,high,low,vol
2024-08-02,46.24,41.21,46.68,40.82,47459989.0
2024-08-09,36.992,41.46,41.795,36.85,46683486.0
2024-08-16,41.48,44.09,44.3,40.68,30970930.0
2024-08-23,44.17,46.24,46.31,44.08,33585534.0
2024-08-30,46.19,44.82,46.405,43.765,31545447.0
2024-09-06,44.54,41.59,44.78,41.355,33918438.0
2024-09-13,42.17,45.76,45.85,42.08,29324122.0
2024-09-20,45.53,46.9,48.11,44.97,31575322.0
2024-09-27,47.095,47.88,48.07,46.47,22578884.0
2024-10-04,47.6,46.55,48.06,45.115,28863143.0
2024-10-11,46.32,46.64,46.95,45.45,19244830.0
2024-10-18,46.91,48.03,48.04,46.35,20856030.0
2024-10-25,47.74,47.67,48.205,45.345,34680563.0
2024-11-01,48.15,46.64,48.915,45.71,27083244.0
2024-11-08,46.27,54.07,54.15,45.97,42818985.0
2024-11-15,55.98,53.46,58.38,52.77,75620421.0
2024-11-22,54.52,56.21,56.52,53.69,43338069.0
2024-11-29,57.45,57.98,58.35,55.98,25371424.0
2024-12-06,58.64,62.9,62.92,58.46,42789011.0
2024-12-13,63.43,61.33,63.44,60.2,39081060.0
2024-12-20,61.71,59.4,63.32,56.86,68378220.0
2024-12-27,59.52,59.27,61.135,58.165,29043949.0
2025-01-03,58.01,59.82,59.83,55.94,38105515.0
2025-01-10,60.72,57.47,61.99,56.29,38882723.0
2025-01-17,56.03,59.61,60.325,55.25,40413515.0
2025-01-24,60.7,62.33,63.61,59.64,26118656.0
2025-01-31,59.92,62.87,64.725,59.5,45072471.0
2025-02-07,60.24,62.76,64.09,60.16,39911830.0
2025-02-14,63.16,67.02,67.16,60.48,40275245.0
2025-02-21,67.9,60.2,68.43,60.08,39698687.0
2025-02-28,60.15,55.64,60.46,53.1,80597103.0
2025-03-07,56.95,52.45,57.14,49.695,78913297.0
2025-03-14,50.86,49.19,50.88,46.92,91318338.0
2025-03-21,49.145,51.5,51.545,47.68,64278871.0
2025-03-28,52.895,48.7,54.51,48.41,61067188.0
2025-04-04,46.82,41.94,49.78,40.25,80119835.0
2025-04-11,39.22,45.89,47.83,38.569,101747025.0
2025-04-17,47.29,45.12,47.56,44.055,34205765.0
2025-04-25,44.3,51.0,51.26,43.68,43653390.0
2025-05-02,51.36,51.9,52.577,49.03,44154541.0
2025-05-09,51.22,51.35,52.825,48.53,46155396.0
2025-05-16,54.29,58.37,58.56,53.29,68044354.0
2025-05-23,56.55,56.07,57.945,55.02,44790956.0
2025-05-30,57.22,56.37,58.17,55.22,36037150.0
2025-06-06,56.1,61.13,61.62,55.64,77331870.0
2025-06-13,62.25,62.19,64.31,60.54,54544904.0
2025-06-20,63.93,67.73,68.44,63.455,46114888.0
2025-06-27,67.36,69.84,71.294,66.64,67211982.0
2025-07-03,70.37,71.09,71.24,68.192,35271759.0
2025-07-11,70.315,72.29,73.61,69.58,44903062.0
2025-07-18,72.52,77.63,78.89,72.24,54639507.0
2025-07-25,78.47,76.79,79.19,74.53,57924334.0
2025-08-01,77.53,71.16,77.71,70.385,75141996.0
2025-08-08,71.955,74.76,75.305,71.5,42517336.0
2025-08-15,75.46,77.01,78.76,75.135,83767700.0
2025-08-22,76.57,76.52,77.365,71.28,73591148.0
2025-08-29,76.24,74.96,76.63,74.5,38173247.0
2025-09-05,73.21,75.37,76.17,72.43,37898514.0
2025-09-12,76.07,78.57,78.675,75.3,48980497.0
2025-09-19,79.65,84.96,85.55,78.87,66352405.0
2025-09-26,84.49,83.1,85.41,80.01,48584724.0
2025-10-03,84.21,88.32,89.623,83.8,50377298.0
2025-10-10,91.09,86.52,92.65,86.21,40568110.0
2025-10-17,88.46,86.24,90.1,83.861,44899980.0
2025-10-24,88.02,89.33,90.46,83.57,45133402.0
2025-10-31,89.92,88.98,90.78,85.68,36411196.0
2025-11-07,89.41,80.75,89.43,77.39,53559754.0
2025-11-14,83.51,76.92,83.55,74.22,51919202.0
2025-11-21,76.09,73.35,77.14,70.44,74557874.0
2025-11-28,74.025,79.68,79.805,73.85,24220134.0
2025-12-05,77.9,81.91,82.81,77.12,39671350.0
2025-12-12,82.42,80.39,84.02,79.415,41353830.0
2025-12-19,81.01,80.3,81.457,77.66,47139157.0
2025-12-26,81.34,79.7,82.34,79.098,18097691.0
2026-01-02,78.78,78.31,79.67,76.92,20546939.0
2026-01-09,79.54,80.29,82.1,79.54,36291658.0
2026-01-16,80.9,81.68,83.75,80.85,33898547.0
2026-01-23,79.2,80.7,82.46,78.345,27129216.0
2026-01-30,80.3,74.87,80.77,74.47,29071033.0
2026-02-06,74.14,70.41,75.34,65.98,59967738.0
2026-02-13,70.23,70.25,73.37,67.59,60054544.0
2026-02-20,69.47,71.49,72.78,68.47,35590334.0
2026-02-27,70.51,72.91,74.63,69.08,51541629.0
2026-03-06,70.9,72.4,75.68,69.905,63953311.0
2026-03-13,71.34,70.25,74.55,69.92,50897269.0
2026-03-20,71.61,69.15,73.505,68.325,61718616.0
2026-03-27,70.095,64.63,71.77,64.4,63646381.0
2026-04-02,65.35,68.56,69.458,62.945,49124419.0
2026-04-10,68.75,69.29,73.36,66.78,43809541.0
2026-04-17,68.88,79.23,80.525,68.88,53600493.0
2026-04-24,78.58,76.5,80.14,75.18,44329288.0
2026-05-01,76.26,76.92,77.275,72.75,38264855.0
2026-05-08,77.24,79.12,79.69,76.325,30473345.0
2026-05-15,78.58,74.9,80.685,74.9,46122559.0
2026-05-22,74.88,76.4,77.778,72.96,37023663.0
2026-05-29,77.27,81.95,82.45,76.53,28418535.0
2026-06-05,80.765,74.49,82.145,73.61,38478753.0
2026-06-12,76.24,75.65,77.495,72.1,47167312.0
2026-06-18,78.19,80.19,81.225,78.11,34872472.0
2026-06-26,79.78,78.13,81.15,75.6,32051620.0
2026-07-02,79.08,81.25,83.89,77.92,26663217.0
2026-07-10,81.32,80.245,84.34,78.55,24682778.0
2026-07-17,79.475,75.2,80.7,73.84,24848626.0
2026-07-24,75.71,71.89,77.935,71.36,22573479.0
2026-07-31,73.05,71.24,73.7,69.89,26193469.0
2026-08-07,70.8,79.43,79.51,70.19,27505384.0
2026-08-14,79.49,81.1,82.925,79.385,17412022.0
2026-08-21,80.97,86.21,86.45,79.055,32995270.0
2026-08-28,85.67,84.59,87.83,83.76,20677858.0
2026-09-04,83.84,86.29,87.3,82.58,20948991.0
